record_kind,seed,family,clock_scheme,case,source_file,source_link,source_sha256,current_run_status,saved,example_file,example_link,ifcn_sha256,candidate_sha256,qca_sha256,width,height,area_tiles,qca_cells,drc_status,source_logic_status,source_vectors_checked,mapping_status,physical_status,physical_model,physical_coverage,physical_vectors,possible_vectors,hold_cycles,samples_per_cycle,passes,checked_tail_cycles,polarization_threshold,hold_samples_checked,initiation_interval_epochs,provenance,current_mapper_qca_identity,evidence_location,evidence_sha256,failure_reason,selection_note,current_run_evidence_location,current_run_evidence_sha256,physical_evidence_location,physical_evidence_sha256,pre_encoding_ifcn_sha256
main_run,,irregular,irregular,MAJ__par_check,tests/benchmarks_f/MAJ/par_check.v,../tests/benchmarks_f/MAJ/par_check.v,e1b4dac91a022b87540a04d1297b1f5decea86b55ea0e44fbabc46b8ede18bb1,validated,True,examples/irregular/MAJ/par_check.ifcn,../examples/irregular/MAJ/par_check.ifcn,0cbb0624e4d14e8e984e25ea96c931419c3391fe6739cc43eaeb9e9c14ea3589,1e31b97dbf3d83e63922c3ccd5a4ab77aa6dfa15fc196f4c5b4a1da8a146cc1f,90cbacbc3808b3d057ce893cbe2b2906954f6c029bf77adc3fa612f2133a73ae,18,10,180,681,passed,equivalent,16,passed,passed_exhaustive,Bistable,exhaustive,16,16,8,128,2,3,0.5,6240,,finite_D4_supplement,True,output/irregular-symmetry-maj/MAJ__par_check/base_000002__rotate180/audit.json,de27a99e2df77d71566e1ebafebb0603320c35c3df2bef790649cc6680a3b91e,,"Minimum area, actual cells, route length among currently mapped, recorded physical passes with identical source bytes; only the circuit title now matches the example filename, remapped QCA bytes are identical; metadata uses the unified algorithm name and actual mapped cell count; geometry/phases/I/O and QCA bytes are unchanged; Phase map encoded as 4x4 packed hex; geometry unchanged; current-mapper QCA bytes and SHA-256 identical before/after encoding.",,,,,997e6b5007a2bb28399002220c42d13ed64eb75dfadbfee0ae2f30b57b87f656
main_run,,irregular,irregular,MAJ__par_gen,tests/benchmarks_f/MAJ/par_gen.v,../tests/benchmarks_f/MAJ/par_gen.v,c89d153622f389fe370e43f7a0bc68ade61cb2ad7d5b4faa5925d1931e71ac01,validated,True,examples/irregular/MAJ/par_gen.ifcn,../examples/irregular/MAJ/par_gen.ifcn,1ccc77bb7af94480540f23aa38af44b169bf65208bbed158c678d00551dc14ff,2205abe4fff88764c114c24e98a86eb9ecb4df70f071614ca9f10e08e0330e51,0d1d0e976d3b03066562bdafb0eaf1ae823808d78517a6b5f8ee66525ed42a38,5,11,55,270,passed,equivalent,8,passed,passed_exhaustive,Bistable,exhaustive,8,8,8,128,2,3,0.5,3120,,main_candidate_pool,True,output/irregular-consolidation/unified-repaired-physical/cases/MAJ__par_gen/candidate_000011/audit.json,a41e000cb0eaecfafe36d7e750a3e34e4669fb0071c32d21e629e761b4d6c665,,"Minimum area, actual cells, route length among currently mapped, recorded physical passes with identical source bytes; only the circuit title now matches the example filename, remapped QCA bytes are identical; metadata uses the unified algorithm name and actual mapped cell count; geometry/phases/I/O and QCA bytes are unchanged; Phase map encoded as 4x4 packed hex; geometry unchanged; current-mapper QCA bytes and SHA-256 identical before/after encoding.",,,,,3155030c366f817d1e006b156b3abe36c7e5682964c432f18531c4f4cb79adbd
main_run,,irregular,irregular,MAJ__t,tests/benchmarks_f/MAJ/t.v,../tests/benchmarks_f/MAJ/t.v,08ec0c9ef76813cd5805a7a04ca9196453f8d72795f92319cd9f132d63274c53,validated,True,examples/irregular/MAJ/t.ifcn,../examples/irregular/MAJ/t.ifcn,20a53df3b60183a1e7076350c7bf183cb9d9f299b95934ab3784a10859545db2,4a2f91d532491bd8cb4e92b48e794eb64678e2861db905af93da940e0b0e3508,6c294c8714b1204634699f883454c28371509ba6080c8f0ac3f2afbdb952193b,7,9,63,254,passed,equivalent,32,passed,passed_exhaustive,Bistable,exhaustive,32,32,8,128,2,3,0.5,24960,,main_candidate_pool,True,output/irregular-consolidation/unified-repaired-physical/cases/MAJ__t/candidate_000012/audit.json,738bbce1690602014768f549bc5aebf67520b7b6b86c210ac4389e1576c99931,,"Minimum area, actual cells, route length among currently mapped, recorded physical passes with identical source bytes; only the circuit title now matches the example filename, remapped QCA bytes are identical; metadata uses the unified algorithm name and actual mapped cell count; geometry/phases/I/O and QCA bytes are unchanged; Phase map encoded as 4x4 packed hex; geometry unchanged; current-mapper QCA bytes and SHA-256 identical before/after encoding.",,,,,41d7e82cd6a29b178b12ce9ec7a544bb271fb55108d2fc325fe67e4116e0decd
main_run,,irregular,irregular,MAJ__xnor2,tests/benchmarks_f/MAJ/xnor2.v,../tests/benchmarks_f/MAJ/xnor2.v,a9fd924a6073e23a803fe64c98e77618ec36250e9101d4185f8d632e25307ecb,validated,True,examples/irregular/MAJ/xnor2.ifcn,../examples/irregular/MAJ/xnor2.ifcn,49dc33be8c45477838eac27b68404d025dc72db2fa4a8b45bb7fd63484880076,e850372d7ac5de2d2a48c184b36af7c9ad0694476ab7d572ba4619cc095207ab,a6e27f8d181d5a421f722eb9db2645b699a77b06d171fb7090de67343916499d,4,7,28,125,passed,equivalent,4,passed,passed_exhaustive,Bistable,exhaustive,4,4,8,128,2,3,0.5,1560,,main_candidate_pool,True,output/irregular-consolidation/unified-repaired-physical/cases/MAJ__xnor2/candidate_000014/audit.json,16aab04587d077835e2265b13f683a217b62e57489fd6a1ddf7d9a78c7c578e3,,"Minimum area, actual cells, route length among currently mapped, recorded physical passes with identical source bytes; only the circuit title now matches the example filename, remapped QCA bytes are identical; metadata uses the unified algorithm name and actual mapped cell count; geometry/phases/I/O and QCA bytes are unchanged; Phase map encoded as 4x4 packed hex; geometry unchanged; current-mapper QCA bytes and SHA-256 identical before/after encoding.",,,,,d6f02753cf2aab2466e0c80b466a639c8860f14d52ba1e0479e842d574d6fbf7
main_run,,irregular,irregular,MAJ__xor2,tests/benchmarks_f/MAJ/xor2.v,../tests/benchmarks_f/MAJ/xor2.v,9e9945ea2d76036ecd3f60c9103b50e16e06ac85785348da517f2c18b694b15e,validated,True,examples/irregular/MAJ/xor2.ifcn,../examples/irregular/MAJ/xor2.ifcn,98dd5e549fdaca7b4fcba32afef1564c7bdfe171f65f1ba976c6af7e7d2931ed,b4b0423c6065b9b8f54727a2b530d329b8952ae51c60d455bfcf28a99d6e5faa,f76c1dae5e1b545d978c5727f448e4501e0424582dad5e1c19e1435d21ae5dcf,4,7,28,121,passed,equivalent,4,passed,passed_exhaustive,Bistable,exhaustive,4,4,8,128,2,3,0.5,1560,,main_candidate_pool,True,output/irregular-consolidation/unified-repaired-physical/cases/MAJ__xor2/candidate_000014/audit.json,9947f838e890763484f55fbd30aa2a0a1fc27e2a4ab96288bedb63a7579955e3,,"Minimum area, actual cells, route length among currently mapped, recorded physical passes with identical source bytes; only the circuit title now matches the example filename, remapped QCA bytes are identical; metadata uses the unified algorithm name and actual mapped cell count; geometry/phases/I/O and QCA bytes are unchanged; Phase map encoded as 4x4 packed hex; geometry unchanged; current-mapper QCA bytes and SHA-256 identical before/after encoding.",,,,,597b9510866aa483beee7a3f730ba293337f43846ab2f56f29c1f11170df4c24
main_run,,irregular,irregular,MAJ__xor5R,tests/benchmarks_f/MAJ/xor5R.v,../tests/benchmarks_f/MAJ/xor5R.v,5d1e7605d525f22691e8b0227757f8ca91a1c5fc15a58a30a463e3e8a9a48eb1,validated,True,examples/irregular/MAJ/xor5R.ifcn,../examples/irregular/MAJ/xor5R.ifcn,4829273c27298dd5f62857cbc302237dda726010be6f72979cad8feb6a115f5d,e572bc32c862f64a5124fec215e5108d61674a57cb238677bb1557d0bbb3229d,b0ca64c36d8bde7c2cdfd9ce02db9c0edfadb2a4e57b6720f4aa88d55d5f3c62,9,29,261,961,passed,equivalent,32,passed,passed_exhaustive,Bistable,exhaustive,32,32,9,128,2,3,0.5,12480,,historical_current_mapper_revalidation,True,output/historical-minima-remapped/cases/MAJ__xor5R/result.json,c4b0bcead6c99cb854a63067ba3cfb9fea23f1c90888b668e2ed7f75be4005ab,,"Minimum area, actual cells, route length among currently mapped, recorded physical passes with identical source bytes; only the circuit title now matches the example filename, remapped QCA bytes are identical; metadata uses the unified algorithm name and actual mapped cell count; geometry/phases/I/O and QCA bytes are unchanged; Phase map encoded as 4x4 packed hex; geometry unchanged; current-mapper QCA bytes and SHA-256 identical before/after encoding.",,,,,76aa8b25c65139925942cdcb660e8b57797fe0803ad36e7a06da05c6e4fdfc96
main_run,,irregular,irregular,MAJ__xor5_r1,tests/benchmarks_f/MAJ/xor5_r1.v,../tests/benchmarks_f/MAJ/xor5_r1.v,5d1e7605d525f22691e8b0227757f8ca91a1c5fc15a58a30a463e3e8a9a48eb1,validated,True,examples/irregular/MAJ/xor5_r1.ifcn,../examples/irregular/MAJ/xor5_r1.ifcn,9ceb7c37892816f89cba8f4ddade08ff7721d6e6dcbb728cda12013b1f1c4427,e572bc32c862f64a5124fec215e5108d61674a57cb238677bb1557d0bbb3229d,b0ca64c36d8bde7c2cdfd9ce02db9c0edfadb2a4e57b6720f4aa88d55d5f3c62,9,29,261,961,passed,equivalent,32,passed,passed_exhaustive,Bistable,exhaustive,32,32,9,128,2,3,0.5,12480,,historical_current_mapper_revalidation,True,output/historical-minima-remapped/cases/MAJ__xor5R/result.json,c4b0bcead6c99cb854a63067ba3cfb9fea23f1c90888b668e2ed7f75be4005ab,,"Minimum area, actual cells, route length among currently mapped, recorded physical passes with identical source bytes; only the circuit title now matches the example filename, remapped QCA bytes are identical; metadata uses the unified algorithm name and actual mapped cell count; geometry/phases/I/O and QCA bytes are unchanged; Phase map encoded as 4x4 packed hex; geometry unchanged; current-mapper QCA bytes and SHA-256 identical before/after encoding.",,,,,36e35f1218e44db1bfb81e23b0bd5c2ca7447024d953b7fa5a967110511e8e6a
main_run,,regular_heuristic,2DDWave,TOY__1bitAdderAOIG,tests/benchmarks_f/TOY/1bitAdderAOIG.v,../tests/benchmarks_f/TOY/1bitAdderAOIG.v,cbc0b3bc38b5e5545d785db580560b14c14bdbf90559297b29b8c97a1656a3ce,validated,True,examples/regular_heuristic/2DDWave/TOY/1bitAdderAOIG.ifcn,../examples/regular_heuristic/2DDWave/TOY/1bitAdderAOIG.ifcn,d0ea09412934ae8097ddc07927c4b4e074a9d372f722f2462e1a561e0badb8b5,e444f4b72672dd88bd7c0c6c3bf3e3422654659f9af39d786fc339488d69b202,8d722cd1e71da11f6bee923545701374d7ec92832153a66332306f6b1ea0ceda,9,7,63,247,passed,equivalent,8,passed,not_run,,not_run,,,,,,,,,,regular-final,True,ifcn-examples-work/regular-selection/final-manifest.json,ff4b6c1b73aeca80eb9cc51a8ff174f22ca7401d333959e5e01b5e5559da4103,,"Physical passes first, then minimum area/cells among recorded current-revalidated same-source/scheme candidates; historical selection=False; Phase map encoded as 4x4 packed hex; geometry unchanged; current-mapper QCA bytes and SHA-256 identical before/after encoding.",ifcn-examples-work/regular-final/cases/regular_heuristic/2DDWave/TOY__1bitAdderAOIG/result.json,a5890e2ef3f4042f86d02b9696f82bb6e472ebdd8e79af1279c1c94c679a7fc6,,,4ba3b223017d93542d06a1be63d17b58d9e7416cb75a052c32177c4ea8680b6f
main_run,,regular_heuristic,RES,TOY__1bitAdderAOIG,tests/benchmarks_f/TOY/1bitAdderAOIG.v,../tests/benchmarks_f/TOY/1bitAdderAOIG.v,cbc0b3bc38b5e5545d785db580560b14c14bdbf90559297b29b8c97a1656a3ce,search_failed,False,,,,,,,,,,not_run,not_run,,not_run,not_run,,not_run,,,,,,,,,,,,ifcn-examples-work/regular-selection/final-manifest.json,ff4b6c1b73aeca80eb9cc51a8ff174f22ca7401d333959e5e01b5e5559da4103,RuntimeError: P&R exit 1,,ifcn-examples-work/regular-final/cases/regular_heuristic/RES/TOY__1bitAdderAOIG/result.json,02f2148b5112459f5adef2495b2c9b252f90bb968cbfaa46c80bc2dadacbabd5,,,
main_run,,regular_2ddwave,2DDWave,TOY__1bitAdderAOIG,tests/benchmarks_f/TOY/1bitAdderAOIG.v,../tests/benchmarks_f/TOY/1bitAdderAOIG.v,cbc0b3bc38b5e5545d785db580560b14c14bdbf90559297b29b8c97a1656a3ce,validated,True,examples/regular_2ddwave/TOY/1bitAdderAOIG.ifcn,../examples/regular_2ddwave/TOY/1bitAdderAOIG.ifcn,8f7b0734cb2efcf37f2e511d0db8de857242e6fc0771a61efc78c424e375dc90,d6d8e5737273be2a7c1f417fa0174d96e0c45e7401dcc56a8c435770d146df2e,df40422ab32d35466401d7f6623b0838b5ad9e2150989fc38290111990aa8cc9,6,7,42,232,passed,equivalent,8,passed,not_run,,not_run,,,,,,,,,,regular,True,ifcn-examples-work/regular-selection/final-manifest.json,ff4b6c1b73aeca80eb9cc51a8ff174f22ca7401d333959e5e01b5e5559da4103,,"Physical passes first, then minimum area/cells among recorded current-revalidated same-source/scheme candidates; historical selection=True; Phase map encoded as 4x4 packed hex; geometry unchanged; current-mapper QCA bytes and SHA-256 identical before/after encoding.",ifcn-examples-work/regular-final/cases/regular_2ddwave/2DDWave/TOY__1bitAdderAOIG/result.json,b6777fee45bbe22d607361049df18f2f45685d45241805c4c4004b6aec07c7b5,,,bf96d70a2b5ab0b93917ad1eaa8357e7ea9a8f515b6ee4deca1da7429d4507e4
main_run,,regular_heuristic,USE,TOY__1bitAdderAOIG,tests/benchmarks_f/TOY/1bitAdderAOIG.v,../tests/benchmarks_f/TOY/1bitAdderAOIG.v,cbc0b3bc38b5e5545d785db580560b14c14bdbf90559297b29b8c97a1656a3ce,search_failed,False,,,,,,,,,,not_run,not_run,,not_run,not_run,,not_run,,,,,,,,,,,,ifcn-examples-work/regular-selection/final-manifest.json,ff4b6c1b73aeca80eb9cc51a8ff174f22ca7401d333959e5e01b5e5559da4103,RuntimeError: P&R exit 1,,ifcn-examples-work/regular-final/cases/regular_heuristic/USE/TOY__1bitAdderAOIG/result.json,9ed8a5ac9b3cafa5b3665fa937ed406548551b451abd7b8412d77ec96feada06,,,
main_run,,regular_heuristic,RES,TOY__1bitAdderMaj,tests/benchmarks_f/TOY/1bitAdderMaj.v,../tests/benchmarks_f/TOY/1bitAdderMaj.v,8ef091e5b42ceabe3f68ba45a1c63388f1aacb4c84c9fb83711414ace2ccfb0f,search_failed,False,,,,,,,,,,not_run,not_run,,not_run,not_run,,not_run,,,,,,,,,,,,ifcn-examples-work/regular-selection/final-manifest.json,ff4b6c1b73aeca80eb9cc51a8ff174f22ca7401d333959e5e01b5e5559da4103,RuntimeError: P&R exit 1,,ifcn-examples-work/regular-final/cases/regular_heuristic/RES/TOY__1bitAdderMaj/result.json,b6220c5f97c75583dda12c373d1700de745e6e0a7afde6971c4942ff68eae738,,,
main_run,,regular_2ddwave,2DDWave,TOY__1bitAdderMaj,tests/benchmarks_f/TOY/1bitAdderMaj.v,../tests/benchmarks_f/TOY/1bitAdderMaj.v,8ef091e5b42ceabe3f68ba45a1c63388f1aacb4c84c9fb83711414ace2ccfb0f,validated,True,examples/regular_2ddwave/TOY/1bitAdderMaj.ifcn,../examples/regular_2ddwave/TOY/1bitAdderMaj.ifcn,700bebb0924d9bd93842be3a71c9507ebe930bf9cf717c0f0aff34075fa87fe4,74563082e4eccb56f2c647513013bfbe36c4682ee99fb84d796f613a598bfec5,d73bf62af7c2b297ca1c8973bd7239b3272c96a99291639ef0770b973900da8f,11,14,154,647,passed,equivalent,8,passed,not_run,,not_run,,,,,,,,,,regular-final,True,ifcn-examples-work/regular-selection/final-manifest.json,ff4b6c1b73aeca80eb9cc51a8ff174f22ca7401d333959e5e01b5e5559da4103,,"Physical passes first, then minimum area/cells among recorded current-revalidated same-source/scheme candidates; historical selection=False; Phase map encoded as 4x4 packed hex; geometry unchanged; current-mapper QCA bytes and SHA-256 identical before/after encoding.",ifcn-examples-work/regular-final/cases/regular_2ddwave/2DDWave/TOY__1bitAdderMaj/result.json,15abf897e8e65ccc1efe23f792ee407e835c2094114199820b034de8108916b7,,,d93d8e4e7e1d81fa41a8b08982e89a448f4ef33d94ba2ce08280e4b51ae482a4
main_run,,regular_heuristic,USE,TOY__1bitAdderMaj,tests/benchmarks_f/TOY/1bitAdderMaj.v,../tests/benchmarks_f/TOY/1bitAdderMaj.v,8ef091e5b42ceabe3f68ba45a1c63388f1aacb4c84c9fb83711414ace2ccfb0f,search_failed,False,,,,,,,,,,not_run,not_run,,not_run,not_run,,not_run,,,,,,,,,,,,ifcn-examples-work/regular-selection/final-manifest.json,ff4b6c1b73aeca80eb9cc51a8ff174f22ca7401d333959e5e01b5e5559da4103,RuntimeError: P&R exit 1,,ifcn-examples-work/regular-final/cases/regular_heuristic/USE/TOY__1bitAdderMaj/result.json,ae7e67a6a2c1d7b4f72086e14fd6effa74b314fbeeb69a7692142b696a470591,,,
main_run,,regular_heuristic,RES,TOY__RCA2,tests/benchmarks_f/TOY/RCA2.v,../tests/benchmarks_f/TOY/RCA2.v,6bb7bb0f8df4d153052a87050e75049a3fbfb80ee2fa4bb27e3c0e06dae7dc51,search_failed,False,,,,,,,,,,not_run,not_run,,not_run,not_run,,not_run,,,,,,,,,,,,ifcn-examples-work/regular-selection/final-manifest.json,ff4b6c1b73aeca80eb9cc51a8ff174f22ca7401d333959e5e01b5e5559da4103,RuntimeError: P&R exit 1,,ifcn-examples-work/regular-final/cases/regular_heuristic/RES/TOY__RCA2/result.json,5a86c56155946b4e820845b56ea8abd13d08014b09a12cfdde1f0a1f94aacdc4,,,
main_run,,regular_heuristic,2DDWave,TOY__1bitAdderMaj,tests/benchmarks_f/TOY/1bitAdderMaj.v,../tests/benchmarks_f/TOY/1bitAdderMaj.v,8ef091e5b42ceabe3f68ba45a1c63388f1aacb4c84c9fb83711414ace2ccfb0f,search_failed,False,,,,,,,,,,not_run,not_run,,not_run,not_run,,not_run,,,,,,,,,,,,ifcn-examples-work/regular-selection/final-manifest.json,ff4b6c1b73aeca80eb9cc51a8ff174f22ca7401d333959e5e01b5e5559da4103,RuntimeError: P&R exit 1,,ifcn-examples-work/regular-final/cases/regular_heuristic/2DDWave/TOY__1bitAdderMaj/result.json,842fbcd48719f9e63da01b659acedb0848e3c913f18fd690ff3bbbcf97ae72d9,,,
main_run,,regular_heuristic,USE,TOY__b1_r2,tests/benchmarks_f/TOY/b1_r2.v,../tests/benchmarks_f/TOY/b1_r2.v,e3a30eca140d42e477c7a20e5827cbcf331eabf1c02acf00f49e33b7dcc9fe6c,search_failed,False,,,,,,,,,,not_run,not_run,,not_run,not_run,,not_run,,,,,,,,,,,,ifcn-examples-work/regular-selection/final-manifest.json,ff4b6c1b73aeca80eb9cc51a8ff174f22ca7401d333959e5e01b5e5559da4103,RuntimeError: P&R exit 1,,ifcn-examples-work/regular-final/cases/regular_heuristic/USE/TOY__b1_r2/result.json,5a9198eee86c850c37a64551768a6b8ea862f22860418324273ca7e13f1531da,,,
main_run,,regular_heuristic,RES,TOY__b1_r2,tests/benchmarks_f/TOY/b1_r2.v,../tests/benchmarks_f/TOY/b1_r2.v,e3a30eca140d42e477c7a20e5827cbcf331eabf1c02acf00f49e33b7dcc9fe6c,search_failed,False,,,,,,,,,,not_run,not_run,,not_run,not_run,,not_run,,,,,,,,,,,,ifcn-examples-work/regular-selection/final-manifest.json,ff4b6c1b73aeca80eb9cc51a8ff174f22ca7401d333959e5e01b5e5559da4103,RuntimeError: P&R exit 1,,ifcn-examples-work/regular-final/cases/regular_heuristic/RES/TOY__b1_r2/result.json,aaf29ff6c5ac208013d6a9ec0e94b2b0ad6beb99858e29fb0097dc2b343ec10a,,,
main_run,,regular_heuristic,2DDWave,TOY__b1_r2,tests/benchmarks_f/TOY/b1_r2.v,../tests/benchmarks_f/TOY/b1_r2.v,e3a30eca140d42e477c7a20e5827cbcf331eabf1c02acf00f49e33b7dcc9fe6c,search_failed,False,,,,,,,,,,not_run,not_run,,not_run,not_run,,not_run,,,,,,,,,,,,ifcn-examples-work/regular-selection/final-manifest.json,ff4b6c1b73aeca80eb9cc51a8ff174f22ca7401d333959e5e01b5e5559da4103,RuntimeError: P&R exit 1,,ifcn-examples-work/regular-final/cases/regular_heuristic/2DDWave/TOY__b1_r2/result.json,0056d65d2fdde68b6ded6f20a165ab15a1e9a4887c91c619fb1a32d525ec9169,,,
main_run,,regular_heuristic,USE,TOY__RCA2,tests/benchmarks_f/TOY/RCA2.v,../tests/benchmarks_f/TOY/RCA2.v,6bb7bb0f8df4d153052a87050e75049a3fbfb80ee2fa4bb27e3c0e06dae7dc51,search_failed,False,,,,,,,,,,not_run,not_run,,not_run,not_run,,not_run,,,,,,,,,,,,ifcn-examples-work/regular-selection/final-manifest.json,ff4b6c1b73aeca80eb9cc51a8ff174f22ca7401d333959e5e01b5e5559da4103,RuntimeError: P&R exit 1,,ifcn-examples-work/regular-final/cases/regular_heuristic/USE/TOY__RCA2/result.json,b5da3bce6362b3b90d1cc4bfeab113210b6f55d350732c0dff2fa9e810854417,,,
main_run,,regular_heuristic,2DDWave,TOY__RCA2,tests/benchmarks_f/TOY/RCA2.v,../tests/benchmarks_f/TOY/RCA2.v,6bb7bb0f8df4d153052a87050e75049a3fbfb80ee2fa4bb27e3c0e06dae7dc51,search_failed,False,,,,,,,,,,not_run,not_run,,not_run,not_run,,not_run,,,,,,,,,,,,ifcn-examples-work/regular-selection/final-manifest.json,ff4b6c1b73aeca80eb9cc51a8ff174f22ca7401d333959e5e01b5e5559da4103,RuntimeError: P&R exit 1,,ifcn-examples-work/regular-final/cases/regular_heuristic/2DDWave/TOY__RCA2/result.json,b4ea709ed532083f2947a9b8d99b3515007c022e89ebb5878981ac4b49f3a9b8,,,
main_run,,regular_2ddwave,2DDWave,TOY__b1_r2,tests/benchmarks_f/TOY/b1_r2.v,../tests/benchmarks_f/TOY/b1_r2.v,e3a30eca140d42e477c7a20e5827cbcf331eabf1c02acf00f49e33b7dcc9fe6c,validated,True,examples/regular_2ddwave/TOY/b1_r2.ifcn,../examples/regular_2ddwave/TOY/b1_r2.ifcn,8730ff69395867a73f6296376d5f73f1e627ab29aefb0252656b8a29ef0d8aae,54820f18455d42066a5f17be56071b860ca0409ac9e60e0f43a7bde9efac8fa4,f939d314ffe046656412b2c2661edd54c2e902e01840014fbc95964eca37c225,9,8,72,328,passed,equivalent,8,passed,not_run,,not_run,,,,,,,,,,regular-final,True,ifcn-examples-work/regular-selection/final-manifest.json,ff4b6c1b73aeca80eb9cc51a8ff174f22ca7401d333959e5e01b5e5559da4103,,"Physical passes first, then minimum area/cells among recorded current-revalidated same-source/scheme candidates; historical selection=False; Phase map encoded as 4x4 packed hex; geometry unchanged; current-mapper QCA bytes and SHA-256 identical before/after encoding.",ifcn-examples-work/regular-final/cases/regular_2ddwave/2DDWave/TOY__b1_r2/result.json,8472537b84a7abc81cf7392bb3aec92b41f14255de8c5ac73b78e8652a2b7189,,,71186d64277a2c2a50bf7e87698e90bc44dc727be79f0fc533da08eb25034c07
main_run,,regular_heuristic,2DDWave,TOY__clpl,tests/benchmarks_f/TOY/clpl.v,../tests/benchmarks_f/TOY/clpl.v,de7d65ca4373d2ed5089fa702ac40349d963ebdd3eb78e0d8c74013d284f5f62,validated,True,examples/regular_heuristic/2DDWave/TOY/clpl.ifcn,../examples/regular_heuristic/2DDWave/TOY/clpl.ifcn,6da7a447f67335e6f0b1296caa5928663cd32eabcfb406a751bd4a734858f2d4,eb911d4750b2817d234802e738474a00f2b3bada0b5062faf4e180d3d5e91e0a,7dd14e438f49abda27cf5bf79cd2cc87ac36582117f9e0d96e7d1bc2a1da1e8b,12,13,156,525,passed,equivalent,2048,passed,not_run,,not_run,,,,,,,,,,regular-final,True,ifcn-examples-work/regular-selection/final-manifest.json,ff4b6c1b73aeca80eb9cc51a8ff174f22ca7401d333959e5e01b5e5559da4103,,"Physical passes first, then minimum area/cells among recorded current-revalidated same-source/scheme candidates; historical selection=False; Phase map encoded as 4x4 packed hex; geometry unchanged; current-mapper QCA bytes and SHA-256 identical before/after encoding.",ifcn-examples-work/regular-final/cases/regular_heuristic/2DDWave/TOY__clpl/result.json,c4a01d438fef5b0b0281d4fc9b4011373b0c4b2676cab3677c7d91cacaa15bdd,,,f55dff9e509f232f3cb9855a1ceacd49e304cb742d4c8782f19d6d9eeb91b365
main_run,,regular_heuristic,RES,TOY__clpl,tests/benchmarks_f/TOY/clpl.v,../tests/benchmarks_f/TOY/clpl.v,de7d65ca4373d2ed5089fa702ac40349d963ebdd3eb78e0d8c74013d284f5f62,search_failed,False,,,,,,,,,,not_run,not_run,,not_run,not_run,,not_run,,,,,,,,,,,,ifcn-examples-work/regular-selection/final-manifest.json,ff4b6c1b73aeca80eb9cc51a8ff174f22ca7401d333959e5e01b5e5559da4103,RuntimeError: P&R exit 1,,ifcn-examples-work/regular-final/cases/regular_heuristic/RES/TOY__clpl/result.json,3f91e6b84d805320c4fa7d92fe077c0053bee4f66132749d10e170b4a7f3fbe5,,,
main_run,,regular_2ddwave,2DDWave,TOY__clpl,tests/benchmarks_f/TOY/clpl.v,../tests/benchmarks_f/TOY/clpl.v,de7d65ca4373d2ed5089fa702ac40349d963ebdd3eb78e0d8c74013d284f5f62,validated,True,examples/regular_2ddwave/TOY/clpl.ifcn,../examples/regular_2ddwave/TOY/clpl.ifcn,dc855822932e3df4e0ddcfed14247463f8ef825648a3f8c1b060a0e8d127ce18,dfd7d2597ca0ce5d70dae96edeb2c6eddf10a8d95755f4d6c16a97cac51c237a,5395a95147637cbc2ad1780d875a16e4e696bcc8dcd720d25b5fdd6f7cb82fb4,22,20,440,1236,passed,equivalent,2048,passed,passed_sampled,Bistable,deterministic_32_vector_sample,32,2048,16,128,2,3,0.5,62400,,fixed-launch-review,True,ifcn-examples-work/regular-selection/final-manifest.json,ff4b6c1b73aeca80eb9cc51a8ff174f22ca7401d333959e5e01b5e5559da4103,,"Physical passes first, then minimum area/cells among recorded current-revalidated same-source/scheme candidates; historical selection=True; Phase map encoded as 4x4 packed hex; geometry unchanged; current-mapper QCA bytes and SHA-256 identical before/after encoding.",ifcn-examples-work/regular-final/cases/regular_2ddwave/2DDWave/TOY__clpl/result.json,33ed458845001b5e4fa14c3752407d70bf28f57fbd998d41ba590e2a3a2a9ad4,ifcn-examples-work/fixed-launch-review/repaired/clpl/physical/report.json,e1dda1f7c2522097d78a99931557dbd3f277f6569230d59a50f06de2d6bf548d,732d42b7854217dc2abab25992cf42c4e70f0fda17be96324a0652a0ac0e71c9
main_run,,regular_heuristic,USE,TOY__clpl,tests/benchmarks_f/TOY/clpl.v,../tests/benchmarks_f/TOY/clpl.v,de7d65ca4373d2ed5089fa702ac40349d963ebdd3eb78e0d8c74013d284f5f62,search_failed,False,,,,,,,,,,not_run,not_run,,not_run,not_run,,not_run,,,,,,,,,,,,ifcn-examples-work/regular-selection/final-manifest.json,ff4b6c1b73aeca80eb9cc51a8ff174f22ca7401d333959e5e01b5e5559da4103,RuntimeError: P&R exit 1,,ifcn-examples-work/regular-final/cases/regular_heuristic/USE/TOY__clpl/result.json,fcafe6e4633450475cb64f176c33c6b3e2b0e1a32bc344bf788e9619fccc4f24,,,
